year,name,vmax_ms,pmin_hpa,v_land_ms,cat,landfall_cn,scs_genesis
1977,UNNAMED,24.6933,988.0,,2,0,0
1977,UNNAMED,11.8322,1000.0,,0,0,0
1977,BABE,69.9644,906.0,24.6933,5,1,0
1977,CARLA,24.6933,985.0,,2,0,0
1977,DINAH,34.9822,963.0,,3,0,0
1977,EMMA,29.8378,966.0,,2,0,0
1977,FREDA,29.8378,980.0,22.1211,2,1,0
1977,GILDA,34.9822,967.0,,3,0,0
1977,UNNAMED,19.5489,990.0,,1,0,0
1977,UNNAMED,14.9189,1000.0,,0,0,0
1977,HARRIET,29.8378,980.0,,2,0,0
1977,IVY,44.7566,945.0,,4,0,0
1977,JEAN,34.9822,970.0,,3,0,0
1977,KIM,59.6755,920.0,,5,0,0
1977,LUCY,59.6755,917.0,,5,0,0
1977,MARY,49.9011,945.0,,4,0,0
1978,NADINE,29.8378,972.0,,2,0,0
1978,OLIVE,44.7566,955.0,,4,0,0
1978,POLLY,24.6933,985.0,,2,0,0
1978,ROSE,24.6933,990.0,9.2600,2,1,0
1978,UNNAMED,11.8322,994.0,9.2600,0,1,1
1978,SHIRLEY,19.5489,995.0,,1,0,0
1978,UNNAMED,14.9189,1004.0,,0,0,0
1978,TRIX,39.6122,970.0,34.9822,3,1,0
1978,VIRGINIA,34.9822,974.0,,3,0,0
1978,AGNES,39.6122,960.0,19.5489,3,1,1
1978,WENDY,39.6122,961.0,,3,0,0
1978,BESS:BONNIE,24.6933,983.0,,2,0,0
1978,CARMEN,39.6122,965.0,,3,0,0
1978,BESS,19.5489,987.0,,1,0,1
1978,DELLA,24.6933,985.0,22.1211,2,1,0
1978,UNNAMED,19.5489,998.0,,1,0,0
1978,UNNAMED,14.9189,996.0,,0,0,1
1978,ELAINE,34.9822,965.0,29.8378,3,1,0
1978,FAYE,59.6755,936.0,,5,0,0
1978,GLORIA,19.5489,990.0,,1,0,0
1978,HESTER,24.6933,990.0,,2,0,0
1978,UNNAMED,14.9189,1000.0,,0,0,1
1978,JUDY,44.7566,950.0,,4,0,0
1978,IRMA,29.8378,972.0,,2,0,0
1978,UNNAMED,14.9189,998.0,,0,0,0
1978,KIT,29.8378,980.0,29.8378,2,1,0
1978,LOLA,39.6122,965.0,29.8378,3,1,0
1978,MAMIE,34.9822,963.0,,3,0,0
1978,NINA,29.8378,975.0,9.7744,2,1,0
1978,ORA,44.7566,943.0,,4,0,0
1978,UNNAMED,14.9189,1002.0,,0,0,0
1978,UNNAMED,14.9189,1004.0,,0,0,0
1978,PHYLLIS,44.7566,953.0,,4,0,0
1978,RITA,74.5944,878.0,,5,0,0
1978,UNNAMED,24.6933,992.0,,2,0,0
1978,TESS,34.9822,968.0,,3,0,0
1978,UNNAMED,11.8322,1000.0,,0,0,0
1978,VIOLA,59.6755,910.0,,5,0,0
1978,UNNAMED,11.8322,1000.0,,0,0,0
1978,WINNIE,29.8378,975.0,,2,0,0
1978,UNNAMED,11.8322,1004.0,,0,0,0
1979,ALICE,49.9011,928.0,,4,0,0
1979,BESS,39.6122,955.0,,3,0,0
1979,CECIL,44.7566,965.0,,4,0,0
1979,DOT,19.5489,986.0,,1,0,0
1979,UNNAMED,19.5489,995.0,,1,0,1
1979,UNNAMED,14.9189,1004.0,,0,0,1
1979,UNNAMED,14.9189,998.0,,0,0,1
1979,ELLIS,44.7566,955.0,19.5489,4,1,0
1979,FAYE,24.6933,990.0,,2,0,0
1979,UNNAMED,11.8322,1002.0,,0,0,0
1979,HOPE,69.9644,898.0,44.7566,5,1,0
1979,GORDON,29.8378,975.0,24.6933,2,1,0
1979,UNNAMED,14.9189,998.0,,0,0,0
1979,UNNAMED,14.9189,995.0,,0,0,1
1979,UNNAMED,11.8322,1004.0,,0,0,0
1979,IRVING,39.6122,955.0,,3,0,0
1979,UNNAMED,14.9189,998.0,,0,0,0
1979,JUDY,64.8199,908.0,,5,0,0
1979,UNNAMED,14.9189,1004.0,,0,0,0
1979,UNNAMED,11.8322,1004.0,,0,0,0
1979,KEN,24.6933,984.0,,2,0,0
1979,LOLA,44.7566,950.0,,4,0,0
1979,MAC,29.8378,983.0,20.0633,2,1,0
1979,NANCY,19.5489,993.0,19.5489,1,1,1
1979,OWEN,49.9011,918.0,,4,0,0
1979,PAMELA,19.5489,995.0,,1,0,0
1979,SARAH,49.9011,932.0,,4,0,1
1979,ROGER,19.5489,982.0,,1,0,0
1979,TIP,79.7388,870.0,,5,0,0
1979,UNNAMED,14.9189,1004.0,,0,0,1
1979,VERA,59.6755,915.0,,5,0,0
1979,WAYNE,24.6933,990.0,,2,0,0
1979,ABBY,44.7566,951.0,,4,0,0
1979,UNNAMED,14.9189,1000.0,,0,0,0
1979,BEN,24.6933,996.0,,2,0,0
1980,UNNAMED,14.9189,1000.0,,0,0,0
1980,CARMEN,29.8378,985.0,,2,0,0
1980,DOM,44.7566,956.0,,4,0,0
1980,ELLEN,49.9011,933.0,,4,0,0
1980,FORREST,29.8378,991.0,,2,0,0
1980,GEORGIA,24.6933,985.0,19.5489,2,1,1
1980,HERBERT,24.6933,982.0,24.6933,2,1,0
1980,UNNAMED,14.9189,998.0,,0,0,0
1980,IDA,29.8378,979.0,22.1211,2,1,0
1980,JOE,44.7566,940.0,,4,0,0
1980,UNNAMED,19.5489,998.0,15.9478,1,1,0
1980,KIM,59.6755,908.0,27.2655,5,1,0
1980,LEX,39.6122,962.0,,3,0,0
1980,MARGE,49.9011,944.0,,4,0,0
1980,UNNAMED,29.8378,992.0,17.4911,2,1,0
1980,NORRIS,44.7566,954.0,34.9822,4,1,0
1980,UNNAMED,14.9189,998.0,9.7744,0,1,1
1980,UNNAMED,11.8322,1005.0,,0,0,0
1980,ORCHID,34.9822,960.0,,3,0,0
1980,UNNAMED,14.9189,998.0,,0,0,1
1980,RUTH,29.8378,979.0,29.8378,2,1,1
1980,SPERRY,34.9822,975.0,,3,0,0
1980,PERCY,59.6755,915.0,42.6989,5,1,0
1980,THELMA,29.8378,978.0,,2,0,0
1980,VERNON,49.9011,937.0,,4,0,0
1980,WYNNE,69.9644,890.0,,5,0,0
1980,ALEX,19.5489,999.0,,1,0,0
1980,BETTY,59.6755,925.0,,5,0,0
1980,CARY,24.6933,990.0,,2,0,0
1980,UNNAMED,14.9189,1002.0,,0,0,1
1980,DINAH,49.9011,941.0,,4,0,0
1980,ED,24.6933,989.0,,2,0,0
1981,FREDA,49.9011,944.0,,4,0,0
1981,GERALD,29.8378,982.0,,2,0,0
1981,GERALD,19.5489,993.0,,1,0,0
1981,HOLLY,19.5489,997.0,,1,0,0
1981,IKE,29.8378,967.0,29.8378,2,1,1
1981,JUNE,39.6122,962.0,29.8378,3,1,0
1981,KELLY,44.7566,962.0,,4,0,0
1981,LYNN,29.8378,980.0,29.8378,2,1,0
1981,MAURY,29.8378,987.0,22.6355,2,1,0
1981,UNNAMED,14.9189,1000.0,,0,0,0
1981,NINA,24.6933,994.0,19.5489,2,1,0
1981,OGDEN,29.8378,976.0,,2,0,0
1981,PHYLLIS,29.8378,975.0,,2,0,0
1981,ROY,24.6933,986.0,11.8322,2,1,1
1981,UNNAMED,14.9189,990.0,,0,0,0
1981,SUSAN,29.8378,978.0,,2,0,0
1981,WARREN,24.6933,990.0,22.1211,2,1,1
1981,VANESSA,24.6933,980.0,,2,0,0
1981,THAD,39.6122,956.0,,3,0,0
1981,AGNES,44.7566,949.0,,4,0,0
1981,BILL,39.6122,958.0,,3,0,0
1981,CLARA,59.6755,924.0,29.8378,5,1,0
1981,DOYLE,34.9822,965.0,,3,0,0
1981,UNNAMED,14.9189,1000.0,10.8033,0,1,1
1981,ELSIE,69.9644,893.0,,5,0,0
1981,UNNAMED,11.8322,1004.0,9.7744,0,1,1
1981,FABIAN,19.5489,994.0,,1,0,0
1981,GAY,44.7566,945.0,,4,0,0
1981,UNNAMED,14.9189,1001.0,,0,0,1
1981,HAZEN,44.7566,955.0,19.5489,4,1,0
1981,IRMA,69.9644,905.0,,5,0,0
1981,JEFF,19.5489,998.0,,1,0,0
1981,KIT,59.6755,924.0,,5,0,0
1981,LEE,44.7566,948.0,,4,0,0
1982,MAMIE,29.8378,988.0,,2,0,0
1982,NELSON,49.9011,934.0,,4,0,0
1982,ODESSA,39.6122,964.0,,3,0,0
1982,PAT,49.9011,944.0,,4,0,0
1982,RUBY,34.9822,969.0,,3,0,0
1982,TESS:VAL,24.6933,985.0,,2,0,1
1982,SKIP,24.6933,991.0,,2,0,0
1982,WINONA,24.6933,985.0,19.5489,2,1,0
1982,BESS,64.8199,901.0,,5,0,0
1982,ANDY,54.5311,915.0,39.6122,5,1,0
1982,CECIL,59.6755,917.0,,5,0,0
1982,DOT,34.9822,971.0,27.2655,3,1,0
1982,FAYE,39.6122,960.0,,3,0,0
1982,ELLIS,64.8199,912.0,22.1211,5,1,0
1982,GORDON,44.7566,945.0,,4,0,0
1982,HOPE,29.8378,984.0,,2,0,1
1982,JUDY,44.7566,956.0,,4,0,0
1982,IRVING,39.6122,947.0,34.9822,3,1,0
1982,KEN,54.5311,936.0,,5,0,0
1982,LOLA,19.5489,990.0,,1,0,0
1982,UNNAMED,14.9189,1002.0,,0,0,0
1982,MAC,69.9644,895.0,,5,0,0
1982,NANCY,54.5311,933.0,,5,0,0
1982,OWEN,49.9011,939.0,,4,0,0
1982,UNNAMED,14.9189,1002.0,,0,0,0
1982,UNNAMED,14.9189,1006.0,,0,0,0
1982,PAMELA,49.9011,940.0,,4,0,0
1982,ROGER,29.8378,980.0,,2,0,0
1983,SARAH,19.5489,998.0,,1,0,0
1983,VERA,34.9822,967.0,32.4100,3,1,0
1983,TIP,29.8378,980.0,11.8322,2,1,0
1983,WAYNE,64.8199,912.0,37.5544,5,1,0
1983,ABBY,64.8199,888.0,,5,0,0
1983,CARMEN,19.5489,992.0,,1,0,1
1983,BEN,24.6933,987.0,,2,0,0
1983,DOM,19.5489,995.0,,1,0,0
1983,ELLEN,59.6755,928.0,37.5544,5,1,0
1983,FORREST,74.5944,876.0,,5,0,0
1983,GEORGIA,29.8378,980.0,27.2655,2,1,1
1983,UNNAMED,14.9189,998.0,,0,0,1
1983,HERBERT,24.6933,992.0,,2,0,0
1983,JOE,29.8378,985.0,27.2655,2,1,0
1983,IDA,34.9822,973.0,,3,0,0
1983,KIM,19.5489,995.0,,1,0,0
1983,LEX,29.8378,980.0,,2,0,0
1983,MARGE,69.9644,892.0,,5,0,0
1983,UNNAMED,14.9189,1002.0,,0,0,1
1983,NORRIS,19.5489,994.0,,1,0,0
1983,ORCHID,54.5311,930.0,,5,0,0
1983,PERCY,34.9822,970.0,,3,0,1
1983,RUTH,24.6933,994.0,,2,0,0
1983,SPERRY,24.6933,995.0,,2,0,0
1983,THELMA,24.6933,990.0,,2,0,0
1983,UNNAMED,14.9189,1002.0,,0,0,0
1984,VERNON,19.5489,994.0,,1,0,1
1984,WYNNE,29.8378,970.0,29.8378,2,1,0
1984,ALEX,34.9822,962.0,29.8378,3,1,0
1984,BETTY,29.8378,980.0,27.2655,2,1,0
1984,CARY,44.7566,955.0,,4,0,0
1984,DINAH,59.6755,916.0,,5,0,0
1984,ED,54.5311,947.0,9.2600,5,1,0
1984,FREDA,29.8378,985.0,24.6933,2,1,0
1984,UNNAMED,11.8322,996.0,,0,0,0
1984,UNNAMED,14.9189,1000.0,13.3755,0,1,1
1984,HOLLY,34.9822,963.0,,3,0,0
1984,GERALD,29.8378,975.0,14.9189,2,1,1
1984,UNNAMED,14.9189,990.0,,0,0,0
1984,UNNAMED,11.8322,996.0,8.7455,0,1,0
1984,HOLLY,19.5489,990.0,,1,0,0
1984,JUNE,29.8378,980.0,21.0922,2,1,0
1984,IKE,49.9011,947.0,37.5544,4,1,0
1984,KELLY,34.9822,964.0,,3,0,0
1984,LYNN,14.9189,1000.0,,0,0,1
1984,NINA,24.6933,987.0,,2,0,0
1984,MAURY,24.6933,990.0,,2,0,0
1984,OGDEN,34.9822,982.0,,3,0,0
1984,PHYLLIS,34.9822,974.0,,3,0,0
1984,ROY,19.5489,996.0,,1,0,0
1984,SUSAN,19.5489,996.0,,1,0,1
1984,THAD,54.5311,925.0,,5,0,0
1984,WARREN,29.8378,976.0,,2,0,0
1984,VANESSA,64.8199,879.0,,5,0,0
1984,UNNAMED,14.9189,1000.0,,0,0,0
1984,AGNES,49.9011,925.0,,4,0,0
1984,BILL,59.6755,910.0,,5,0,0
1984,CLARA,49.9011,940.0,,4,0,0
1984,DOYLE,49.9011,935.0,,4,0,0
1985,FABIAN,29.8378,985.0,,2,0,0
1985,ELSIE,19.5489,998.0,,1,0,0
1985,UNNAMED,19.5489,995.0,,1,0,0
1985,GAY,44.7566,950.0,,4,0,0
1985,HAL,39.6122,958.0,24.6933,3,1,0
1985,UNNAMED,19.5489,990.0,9.7744,1,1,1
1985,IRMA,39.6122,957.0,,3,0,0
1985,UNNAMED,11.8322,1000.0,,0,0,0
1985,UNNAMED,11.8322,994.0,,0,0,1
1985,UNNAMED,14.9189,997.0,10.8033,0,1,0
1985,JEFF,39.6122,965.0,29.8378,3,1,0
1985,KIT,39.6122,959.0,,3,0,0
1985,LEE,29.8378,980.0,22.1211,2,1,0
1985,UNNAMED,14.9189,994.0,9.7744,0,1,1
1985,MAMIE,34.9822,980.0,27.2655,3,1,0
1985,NELSON,49.9011,955.0,37.5544,4,1,0
1985,ODESSA,39.6122,957.0,,3,0,0
1985,UNNAMED,24.6933,980.0,22.1211,2,1,0
1985,PAT,44.7566,961.0,,4,0,0
1985,RUBY,29.8378,985.0,,2,0,0
1985,TESS,39.6122,965.0,29.8378,3,1,0
1985,SKIP,34.9822,970.0,,3,0,0
1985,UNNAMED,14.9189,999.0,14.9189,0,1,0
1985,VAL,24.6933,990.0,,2,0,0
1985,WINONA,24.6933,980.0,24.6933,2,1,1
1985,BRENDAN,39.6122,960.0,,3,0,0
1985,ANDY,34.9822,975.0,29.8378,3,1,0
1985,CECIL,44.7566,960.0,,4,0,0
1985,UNNAMED,14.9189,1000.0,,0,0,1
1985,DOT,69.9644,893.0,,5,0,0
1985,ELLIS,24.6933,990.0,,2,0,0
1985,FAYE,39.6122,963.0,,3,0,0
1985,GORDON,19.5489,995.0,,1,0,1
1985,HOPE,49.9011,948.0,,4,0,0
1985,IRVING,19.5489,994.0,,1,0,1
1986,JUDY,34.9822,970.0,,3,0,0
1986,UNNAMED,14.9189,1002.0,,0,0,0
1986,KEN,29.8378,980.0,,2,0,0
1986,LOLA,59.6755,910.0,,5,0,0
1986,MAC,24.6933,995.0,9.7744,2,1,1
1986,NANCY,39.6122,955.0,32.4100,3,1,0
1986,OWEN,24.6933,987.0,,2,0,0
1986,UNNAMED,14.9189,996.0,9.7744,0,1,1
1986,PEGGY,64.8199,900.0,27.2655,5,1,0
1986,ROGER,44.7566,955.0,,4,0,0
1986,UNNAMED,19.5489,996.0,19.5489,1,1,1
1986,UNNAMED,11.8322,1006.0,,0,0,0
1986,SARAH,29.8378,980.0,,2,0,0
1986,GEORGETTE,29.8378,970.0,,2,0,0
1986,UNNAMED,19.5489,992.0,11.8322,1,1,1
1986,TIP,39.6122,967.0,,3,0,0
1986,VERA,59.6755,923.0,,5,0,0
1986,WAYNE,44.7566,950.0,34.9822,4,1,1
1986,UNNAMED,19.5489,992.0,,1,0,0
1986,ABBY,49.9011,942.0,44.7566,4,1,0
1986,BEN,54.5311,917.0,,5,0,0
1986,CARMEN,49.9011,939.0,,4,0,0
1986,DOM,24.6933,993.0,,2,0,0
1986,ELLEN,39.6122,960.0,19.5489,3,1,0
1986,FORREST,49.9011,931.0,,4,0,0
1986,GEORGIA,19.5489,989.0,,1,0,0
1986,HERBERT,29.8378,985.0,,2,0,0
1986,IDA,29.8378,986.0,,2,0,0
1986,JOE,44.7566,936.0,,4,0,0
1986,KIM,59.6755,904.0,,5,0,0
1986,LEX,19.5489,990.0,,1,0,0
1986,UNNAMED,14.9189,1002.0,,0,0,1
1986,MARGE,44.7566,947.0,,4,0,0
1986,NORRIS,44.7566,954.0,,4,0,0
1987,ORCHID,44.7566,955.0,,4,0,0
1987,PERCY,19.5489,998.0,,1,0,0
1987,RUTH,34.9822,982.0,34.9822,3,1,1
1987,UNNAMED,14.9189,1002.0,,0,0,0
1987,SPERRY,34.9822,975.0,,3,0,0
1987,THELMA,59.6755,911.0,11.8322,5,1,0
1987,VERNON,29.8378,980.0,,2,0,0
1987,WYNNE,64.8199,920.0,,5,0,0
1987,ALEX,34.9822,970.0,34.9822,3,1,0
1987,BETTY,69.9644,891.0,,5,0,0
1987,CARY,39.6122,965.0,,3,0,0
1987,UNNAMED,19.5489,1000.0,,1,0,0
1987,UNNAMED,14.9189,1004.0,,0,0,0
1987,DINAH,59.6755,920.0,,5,0,0
1987,HOLLY,64.8199,900.0,,5,0,0
1987,GERALD,44.7566,955.0,29.8378,4,1,0
1987,UNNAMED,14.9189,1000.0,,0,0,1
1987,FREDA,64.8199,915.0,,5,0,0
1987,PEKE,44.7566,950.0,,4,0,0
1987,IAN,39.6122,960.0,,3,0,0
1987,JUNE,19.5489,995.0,,1,0,0
1987,KELLY,39.6122,964.0,,3,0,0
1987,LYNN,69.9644,910.0,9.7744,5,1,0
1987,MAURY,24.6933,998.0,,2,0,0
1987,NINA,49.9011,945.0,,4,0,0
1987,OGDEN,19.5489,1000.0,,1,0,0
1987,PHYLLIS,39.6122,955.0,,3,0,0
1988,ROY,49.9011,940.0,,4,0,0
1988,SUSAN,39.6122,975.0,,3,0,1
